emp_no,first_name,last_name,to_date,dept_name
31719,JoAnne,Caine,9999-01-01,Sales
31750,Fabrizio,DuBourdieux,2001-07-16,Sales
31791,Saddek,Debuse,9999-01-01,Sales
31824,Remko,Pezzoli,9999-01-01,Sales
31890,Dekang,Shiratori,1999-05-26,Sales
32001,Mari,Attimonelli,9999-01-01,Sales
32027,Mong,Sidhu,9999-01-01,Sales
32056,Parviz,Lieblein,9999-01-01,Sales
32138,Anyuan,Facello,9999-01-01,Sales
32150,Chenxi,Narwekar,9999-01-01,Sales
32167,Christophe,Sury,9999-01-01,Sales
32193,Margareta,Szmurlo,9999-01-01,Sales
32197,Claude,Highland,9999-01-01,Sales
32204,Garnet,Leppanen,1991-12-21,Sales
32221,Pranas,Snedden,9999-01-01,Sales
32237,Yucai,Range,9999-01-01,Sales
32303,Bodh,Merli,9999-01-01,Sales
32349,Hairong,DiGiano,1989-03-04,Sales
32439,Abdelghani,Karner,2000-12-03,Sales
32468,Rafols,Masamoto,9999-01-01,Sales
32487,Neven,Hambrick,9999-01-01,Sales
32583,Siamak,Comte,1988-07-30,Sales
32653,Renny,Wielonsky,9999-01-01,Sales
32689,Gladys,Heusch,9999-01-01,Sales
32696,Luisa,Hofstetter,1997-07-19,Sales
32703,DeForest,Klyachko,9999-01-01,Sales
32724,Alselm,Janocha,1998-07-25,Sales
32735,Ewing,Simkin,2002-02-16,Sales
32776,Charlene,Bodoff,9999-01-01,Sales
32864,Anyuan,Stifter,9999-01-01,Sales
32871,DeForest,Rullman,9999-01-01,Sales
32928,Shigeu,Kalloufi,9999-01-01,Sales
32931,Almudena,DasSarma,9999-01-01,Sales
32962,Girolamo,Orlowska,1989-12-03,Sales
33008,Keiichiro,Birnbaum,9999-01-01,Sales
33009,Tsutomu,Chinin,9999-01-01,Sales
33125,Jaewon,Dulay,9999-01-01,Sales
33184,Kazuhiro,Kaelbling,9999-01-01,Sales
33196,Jungsoon,Gist,9999-01-01,Sales
33216,Zdislav,Thombley,9999-01-01,Sales
33270,Chanjung,Ebeling,9999-01-01,Sales
33279,Arne,Felder,9999-01-01,Sales
33281,Laurentiu,Kisuki,1992-03-26,Sales
33340,Gila,Lamma,1996-04-25,Sales
33343,Chiradeep,Gunderson,9999-01-01,Sales
33399,Roded,Lorcy,9999-01-01,Sales
33423,Jinpo,Koblick,9999-01-01,Sales
33555,Wojceich,Kawashima,9999-01-01,Sales
33579,Guozhong,Eickenmeyer,9999-01-01,Sales
33631,Tonny,Ozeri,9999-01-01,Sales
33698,Mohan,Dalton,9999-01-01,Sales
33715,Armond,Wynblatt,1988-10-17,Sales
33727,Uno,Highland,9999-01-01,Sales
33793,Oldrich,Delgrossi,2001-03-23,Sales
33812,Patricio,Basawa,9999-01-01,Sales
33838,Adit,Ranai,9999-01-01,Sales
33852,Marek,Prochazka,9999-01-01,Sales
33913,Niteen,Binkley,9999-01-01,Sales
33969,Arie,Sadowsky,1998-03-19,Sales
34030,Nobuyoshi,Rodiger,9999-01-01,Sales
34049,Tadanori,Brookner,1988-11-12,Sales
34146,Fun,Matteis,1990-11-17,Sales
34150,Leen,Miculan,9999-01-01,Sales
34158,Mohammed,Syrotiuk,9999-01-01,Sales
34215,Otilia,Pietrzykowski,9999-01-01,Sales
34241,Remco,Ariola,9999-01-01,Sales
34382,Kayoko,Ravishankar,9999-01-01,Sales
34406,Yefim,Mitsuhashi,9999-01-01,Sales
34552,Souichi,Llado,1997-10-09,Sales
34597,Jouko,Bolotov,9999-01-01,Sales
34600,Godehard,Middleton,9999-01-01,Sales
34726,Shridhar,Emmart,9999-01-01,Sales
34754,Maren,Llado,1998-02-26,Sales
34831,Poornachandra,Haldar,2000-04-29,Sales
34839,Henk,Kermarrec,9999-01-01,Sales
34881,Krister,Schapiro,1990-10-15,Sales
34915,Christ,Tetzlaff,9999-01-01,Sales
34941,Susanne,Heering,2000-05-19,Sales
34960,Vasilis,Luga,1998-05-25,Sales
34961,Uno,Dolinsky,9999-01-01,Sales
35012,Noritoshi,Krybus,9999-01-01,Sales
35042,Nahid,Servieres,9999-01-01,Sales
35046,Sachem,Luders,9999-01-01,Sales
35248,Tua,Passafiume,1995-12-31,Sales
35273,Zsolt,Mitsuhashi,9999-01-01,Sales
35373,Bernd,Kumaresan,1989-04-09,Sales
35476,Frederique,Heinisuo,1995-02-28,Sales
35550,Van,Hutton,9999-01-01,Sales
35558,Kshitij,Staudhammer,9999-01-01,Sales
35647,Vishv,Pulkowski,1991-10-05,Sales
35659,Gro,Armand,2002-01-17,Sales
35686,Nectarios,Crouzet,1993-03-02,Sales
35780,Duro,Tyugu,9999-01-01,Sales
35939,Hiroyasu,Demri,9999-01-01,Sales
35960,Adam,Danlos,9999-01-01,Sales
35989,Dmitri,Crelier,2000-05-31,Sales
36032,Mikhail,Luck,9999-01-01,Sales
36042,Chaitali,Prochazka,9999-01-01,Sales
36055,Changho,Rubsam,9999-01-01,Sales
36073,Shirish,Gire,9999-01-01,Sales
36085,King,Schwabacher,1999-05-16,Sales
36178,Bernt,Valette,9999-01-01,Sales
36205,Kwangjo,Falco,1999-08-12,Sales
36410,Navin,Steenbeek,9999-01-01,Sales
36448,Pantung,Billawala,1992-01-30,Sales
36458,Willard,Garnier,1999-12-01,Sales
36555,Takahiro,Rothenberg,2000-02-17,Sales
36585,Menkae,Aamodt,1997-12-30,Sales
36591,Heeju,Goodrum,9999-01-01,Sales
36620,Arno,Itzigehl,9999-01-01,Sales
36633,Yonghong,Lortz,1999-09-26,Sales
36698,Aksel,Shackel,1990-12-24,Sales
36791,Kinh,Rabejac,1995-06-30,Sales
36795,Nidapan,Einsfeld,9999-01-01,Sales
36819,Tadahiro,Parveen,9999-01-01,Sales
36874,Genki,Aloia,9999-01-01,Sales
36877,Shahaf,Ranst,9999-01-01,Sales
36880,Dzung,Setlzner,2000-09-12,Sales
36953,Lihong,Butner,9999-01-01,Sales
36968,Shin,Siprelle,9999-01-01,Sales
36987,Brigham,Erde,9999-01-01,Sales
36998,Phule,Maliniak,2001-11-02,Sales
37068,Xiaoqiang,Delgrande,9999-01-01,Sales
37087,Claudi,Angel,9999-01-01,Sales
37101,Jaewon,Pappas,9999-01-01,Sales
37180,Arup,Rebaine,1988-06-20,Sales
37219,Akhilish,Granlund,1998-11-03,Sales
37231,Vidya,Leonhardt,9999-01-01,Sales
37236,Ranan,Luby,9999-01-01,Sales
37244,Sampalli,Iacovou,1999-09-01,Sales
37245,Along,Gyimothy,9999-01-01,Sales
37263,Aris,Rotem,9999-01-01,Sales
37267,Itzchak,Falster,9999-01-01,Sales
37312,Arie,Gecsei,9999-01-01,Sales
37318,Alejandro,Isard,9999-01-01,Sales
37343,Geoff,Kleiser,9999-01-01,Sales
37348,Zhiguo,Ratzlaff,9999-01-01,Sales
37372,Dietrich,Peot,9999-01-01,Sales
37410,Mingdong,Lunt,1991-07-17,Sales
37426,Masaki,Farrag,1989-08-31,Sales
37454,KayLiang,Bernardeschi,9999-01-01,Sales
37507,Kamran,Quittner,2002-03-26,Sales
37577,Mansur,Narwekar,9999-01-01,Sales
37580,Alair,Georg,1995-03-06,Sales
37600,Kerhong,Engelmann,9999-01-01,Sales
37627,Jasminko,Ladret,9999-01-01,Sales
37648,Sreenivas,Luef,9999-01-01,Sales
37674,Vitali,Sinitsyn,9999-01-01,Sales
37717,Arunachalam,Lichtman,9999-01-01,Sales
37751,Jacopo,DuBourdieux,9999-01-01,Sales
37814,Adel,Salvesen,9999-01-01,Sales
37849,Jayesh,Maginnis,1991-02-17,Sales
37882,Alexius,Mellouli,9999-01-01,Sales
37937,Xiahua,Pero,9999-01-01,Sales
37948,Jayson,Zykh,9999-01-01,Sales
37970,Cathie,Woycyznski,9999-01-01,Sales
37977,Nahid,Scallan,2000-02-06,Sales
38011,Jongsuk,Fadgyas,1993-04-27,Sales
38019,Charlene,Yoshimura,9999-01-01,Sales
38076,Kiyotoshi,Flowers,9999-01-01,Sales
38117,Stevo,Hiraishi,9999-01-01,Sales
38123,Kien,Cummings,9999-01-01,Sales
38145,Nobuyoshi,Munos,1986-04-27,Sales
38204,Jianwen,Azadmanesh,9999-01-01,Sales
38252,Tadahiro,Benzaken,9999-01-01,Sales
38328,Richard,Muhlberg,9999-01-01,Sales
38347,Tzu,Woycyznski,9999-01-01,Sales
38431,Masanao,Ferretti,9999-01-01,Sales
38497,Anyuan,Hiltgen,9999-01-01,Sales
38553,Dinkar,Bage,9999-01-01,Sales
38618,Houman,Ibel,9999-01-01,Sales
38677,Teiji,Trumbly,1987-06-28,Sales
38740,Michaela,Matzat,9999-01-01,Sales
38810,Pohua,Roccetti,9999-01-01,Sales
38852,Niranjan,Lorys,9999-01-01,Sales
38878,Hauke,Champarnaud,9999-01-01,Sales
38915,Divine,Hanratty,9999-01-01,Sales
38942,Danco,Xiaoshan,9999-01-01,Sales
38951,Terresa,Rijckaert,9999-01-01,Sales
39143,Flemming,Salverda,9999-01-01,Sales
39236,Faiza,Nivat,1993-04-04,Sales
39444,Huican,Majewski,9999-01-01,Sales
39474,Zorica,Kilgore,9999-01-01,Sales
39631,Jiafu,Simmel,9999-01-01,Sales
39648,Gad,Lanphier,2000-06-06,Sales
39656,Annemarie,Nannarelli,9999-01-01,Sales
39684,Kokou,Dratva,9999-01-01,Sales
39712,Chirstian,Muchinsky,9999-01-01,Sales
39756,Dmitri,Litecky,9999-01-01,Sales
39806,Shuzo,Rosenbaum,9999-01-01,Sales
39852,Willard,Guenter,9999-01-01,Sales
39880,Turgut,Karunanithi,9999-01-01,Sales
39890,Sanjai,Valiente,9999-01-01,Sales
39909,Nectarios,Ozeki,9999-01-01,Sales
39933,Deborah,Bennet,2000-09-07,Sales
39966,Utpal,Beidas,9999-01-01,Sales
39970,Sachar,Sgarro,9999-01-01,Sales
39971,Odoardo,Antonisse,1996-04-20,Sales
39992,Mohit,Gadepally,9999-01-01,Sales
40035,Anyuan,Kleiser,1995-01-08,Sales
40057,Ghassan,Kalloufi,9999-01-01,Sales
40156,Dhritiman,Cooman,9999-01-01,Sales
40169,Remco,Isaac,9999-01-01,Sales
40217,Padma,Shokrollahi,9999-01-01,Sales
40225,Shakhar,Schieder,9999-01-01,Sales
40226,Hyuncheol,Benantar,9999-01-01,Sales
40245,Yucai,Bael,9999-01-01,Sales
40259,Mana,Hartvigsen,1996-10-10,Sales
40389,Mong,Kobuchi,9999-01-01,Sales
40417,Gian,Sundgren,1996-02-02,Sales
40432,Leucio,Linnainmaa,1999-12-09,Sales
40455,Weidon,Rubsam,1987-09-20,Sales
40639,Goo,Schnabel,1996-08-24,Sales
40641,Eishiro,Papadias,9999-01-01,Sales
40685,Shawna,Bugrara,9999-01-01,Sales
40714,Lijie,Covnot,9999-01-01,Sales
40739,Kazuhiko,Itzfeldt,1999-08-09,Sales
40760,Munehiro,Yetto,1989-10-09,Sales
40764,Shuky,Senzako,9999-01-01,Sales
40829,Jianhui,Mitzlaff,9999-01-01,Sales
40891,Jinya,Kaltofen,9999-01-01,Sales
40977,Elvia,Sinicrope,9999-01-01,Sales
41074,Leen,Siochi,9999-01-01,Sales
41076,Maik,Garigliano,1991-11-02,Sales
41122,Guenter,Hoppenstand,9999-01-01,Sales
41140,Tonny,Bail,9999-01-01,Sales
41187,Jacqueline,Maquelin,9999-01-01,Sales
41197,Vesna,Stille,9999-01-01,Sales
41201,Kazuhito,Munch,1986-10-29,Sales
41205,Charlene,Cusworth,1993-04-04,Sales
41239,Malu,Rajaraman,9999-01-01,Sales
41251,Arne,Glinert,9999-01-01,Sales
41265,Torsten,Poulakidas,1990-03-11,Sales
41280,Felicidad,Czap,9999-01-01,Sales
41298,Elvia,Cesareni,9999-01-01,Sales
41404,Marco,Isaak,9999-01-01,Sales
41410,Kwangho,Munch,1993-10-18,Sales
41420,IEEE,Domenig,1999-12-15,Sales
41428,Shai,Bierbaum,1989-01-26,Sales
41463,Trygve,McClurg,2000-09-30,Sales
41554,Rajmohan,Halloran,9999-01-01,Sales
41644,Georg,Marakhovsky,1990-06-30,Sales
41682,Alselm,Ecklund,9999-01-01,Sales
41710,Weiru,Haldar,9999-01-01,Sales
41759,Charmane,Lagarias,9999-01-01,Sales
41772,Leon,Decaestecker,9999-01-01,Sales
41857,Munehiko,Beznosov,9999-01-01,Sales
41885,Val,Validov,9999-01-01,Sales
41917,Fumitake,Schlumberger,1991-06-29,Sales
41934,Lansing,Bratten,1994-07-12,Sales
42007,Tsz,Pokrovskii,9999-01-01,Sales
42082,Gritta,Compeau,9999-01-01,Sales
42208,Gao,Guenter,1988-05-31,Sales
42333,Woody,Hainaut,1988-07-08,Sales
42371,Pragnesh,Mersereau,9999-01-01,Sales
42434,Diederik,Lagarias,9999-01-01,Sales
42444,Seongbin,Kobuchi,9999-01-01,Sales
42606,Moti,Hartvigsen,9999-01-01,Sales
42642,Bluma,Broder,9999-01-01,Sales
42691,Yongdong,Piveteau,2000-10-14,Sales
42698,Lokesh,Perng,1997-02-08,Sales
42708,Hitomi,Petereit,9999-01-01,Sales
42768,Gita,Yoshizawa,1989-12-30,Sales
42817,Mohd,Ulupinar,9999-01-01,Sales
42839,Remzi,Cannard,9999-01-01,Sales
42892,Faiza,Suppi,9999-01-01,Sales
42906,Sudhanshu,Silva,1995-10-03,Sales
42936,Chuanti,Nitsche,9999-01-01,Sales
42980,Karoline,Businaro,1985-07-18,Sales
43013,Mechthild,Petersohn,9999-01-01,Sales
43014,Vitali,Olivero,9999-01-01,Sales
43038,Chaoyi,Nooteboom,1996-12-12,Sales
43040,Ulises,Nittel,9999-01-01,Sales
43078,Radhia,Wuwongse,9999-01-01,Sales
43089,Pantung,Ferriere,1990-11-26,Sales
43107,Tooru,Verspoor,9999-01-01,Sales
43181,Hugh,Iisaka,9999-01-01,Sales
43200,Geraldo,Plessier,9999-01-01,Sales
43207,Itzchak,Shihab,1995-06-15,Sales
43222,Lenore,Angelopoulos,9999-01-01,Sales
43241,Adam,Kisuki,9999-01-01,Sales
43249,Bedrich,Vitiello,9999-01-01,Sales
43387,Fuqing,Syang,9999-01-01,Sales
43438,Sampalli,Zultner,2002-01-21,Sales
43445,Sudhanshu,Calkin,9999-01-01,Sales
43482,Jiann,Pauthner,1998-06-23,Sales
43487,Kristof,Ducloy,9999-01-01,Sales
43489,Arve,Mullainathan,1993-01-19,Sales
43594,Moni,Hoogerwoord,1998-08-30,Sales
43605,Boalin,Rodite,9999-01-01,Sales
43624,Tokuyasu,Pesch,9999-01-01,Sales
43651,Sukumar,Fontet,2001-01-11,Sales
43659,Aron,Pouyioutas,9999-01-01,Sales
43678,Shawna,Bernick,9999-01-01,Sales
43689,Almudena,Bugrara,9999-01-01,Sales
43709,Mohua,Munck,9999-01-01,Sales
43716,Odysseas,Felder,1997-07-08,Sales
43745,Temple,Thambidurai,9999-01-01,Sales
43756,Minghong,Himler,9999-01-01,Sales
43907,Zhonghua,Otillio,1995-02-15,Sales
43965,Syozo,Hasham,2001-05-08,Sales
44015,Yuguang,Limongiello,9999-01-01,Sales
44042,Susuma,Ladret,9999-01-01,Sales
44070,Luerbio,Onuegbe,1995-03-04,Sales
44099,Shridhar,Gruenwald,9999-01-01,Sales
44111,Sugwoo,Streit,9999-01-01,Sales
44125,Douadi,Conia,9999-01-01,Sales
44178,Jackson,Schmezko,9999-01-01,Sales
44186,Kendra,Vesel,1988-11-21,Sales
44302,Nishit,Zolotykh,1998-03-11,Sales
44326,Dmitri,Verspoor,9999-01-01,Sales
44366,Alois,Chinal,1996-07-12,Sales
44454,Toshimo,Besancenot,1990-06-28,Sales
44459,Aluzio,Panienski,9999-01-01,Sales
44462,Sanjai,Rando,2001-10-24,Sales
44465,Brigham,Teitelbaum,9999-01-01,Sales
44484,Pasqua,Gelosh,9999-01-01,Sales
44539,Kwangjo,Buchter,9999-01-01,Sales
44607,Sachem,Valtorta,9999-01-01,Sales
44682,Souichi,Boissier,9999-01-01,Sales
44691,Munir,Montresor,9999-01-01,Sales
44735,Weiye,Gurbaxani,1988-02-05,Sales
44750,Bernice,Coors,1993-06-08,Sales
44785,Phule,Kriebel,9999-01-01,Sales
44856,Amabile,Seuren,9999-01-01,Sales
44873,Eberhardt,Raczkowsky,9999-01-01,Sales
44875,Goh,Reinhart,1999-10-21,Sales
44924,Divier,Azevdeo,9999-01-01,Sales
44938,Valdiodio,Potthoff,9999-01-01,Sales
45005,Tamiya,Blokdijk,1989-06-09,Sales
45014,Souichi,Orsini,2001-04-04,Sales
45062,Aemilian,Hammerschmidt,9999-01-01,Sales
45092,Francesca,Chandrasekhar,9999-01-01,Sales
45138,Miomir,Karcich,9999-01-01,Sales
45256,Berry,Puppo,1995-03-29,Sales
45269,Arve,Avouris,9999-01-01,Sales
45311,Zengping,Talmor,9999-01-01,Sales
45313,DAIDA,Schusler,9999-01-01,Sales
45377,Temple,Flasterstein,9999-01-01,Sales
45390,Sedat,Alameldin,9999-01-01,Sales
45432,Richard,Barreiro,9999-01-01,Sales
45436,Gila,Limongiello,9999-01-01,Sales
45466,Guiseppe,Tomescu,1999-09-24,Sales
45488,Shigehiro,Shackel,9999-01-01,Sales
45514,Jessie,Alpin,9999-01-01,Sales
45534,Perla,Jullig,9999-01-01,Sales
45546,Gopalakrishnan,Lanphier,9999-01-01,Sales
45552,Aloys,Albarhamtoshy,9999-01-01,Sales
45639,Yuichiro,Brendel,1990-06-08,Sales
45698,Sanjoy,Melichar,9999-01-01,Sales
45803,Padma,Lanzelotte,9999-01-01,Sales
45895,Sajjad,Vural,9999-01-01,Sales
45915,Paddy,Gluchowski,9999-01-01,Sales
45919,Aemilian,Denti,9999-01-01,Sales
45923,Masato,Xiaoshan,9999-01-01,Sales
45973,Mokhtar,Bernatsky,9999-01-01,Sales
46028,Sakthirel,Emmerich,9999-01-01,Sales
46059,Susumu,DuCasse,9999-01-01,Sales
46109,Kiyotoshi,Kragelund,2000-12-22,Sales
46124,Shunichi,Barinka,9999-01-01,Sales
46250,Yefim,Decleir,9999-01-01,Sales
46356,Sham,Przulj,9999-01-01,Sales
46439,Ibibia,Junet,9999-01-01,Sales
46484,Neelam,Rabehasaina,9999-01-01,Sales
46567,Khatoun,Kirkerud,9999-01-01,Sales
46574,Yuping,Sinitsyn,9999-01-01,Sales
46587,Macha,Baaleh,9999-01-01,Sales
46603,Tesuya,Miara,1996-10-23,Sales
46619,Taizo,Docker,9999-01-01,Sales
46680,Phuoc,Fairtlough,1993-03-06,Sales
46683,Ger,Wynblatt,9999-01-01,Sales
46755,Jenwei,Frezza,9999-01-01,Sales
46838,Yakichi,Marzano,9999-01-01,Sales
46853,Aiichiro,Walston,9999-01-01,Sales
46858,Lubomir,Gente,9999-01-01,Sales
46864,Ferdinand,Sooriamurthi,9999-01-01,Sales
46910,Marsja,Maccarone,1995-01-04,Sales
46972,Srinidhi,Rahimi,2000-05-03,Sales
47005,Eric,Selvestrel,9999-01-01,Sales
47010,Goh,Nannarelli,9999-01-01,Sales
47022,Mostafa,Terlouw,9999-01-01,Sales
47056,Parto,Marciano,9999-01-01,Sales
47061,Kinh,Servi,9999-01-01,Sales
47116,Oscar,Rosar,9999-01-01,Sales
47137,Valter,Marchegay,9999-01-01,Sales
47177,Harjit,Thimonier,1990-11-04,Sales
47206,Adin,Eterovic,1998-04-28,Sales
47265,Chikako,Birke,9999-01-01,Sales
47286,Yinlin,Kamble,9999-01-01,Sales
47288,Nishit,Ratnaker,9999-01-01,Sales
47593,Christfried,Awdeh,9999-01-01,Sales
47740,Tamiya,Linares,9999-01-01,Sales
47763,Yagil,Basart,9999-01-01,Sales
47764,Nadjib,Demri,9999-01-01,Sales
47770,Conrado,Sridhar,9999-01-01,Sales
47825,Yakichi,Chelton,9999-01-01,Sales
47876,Shigeaki,Orlowska,9999-01-01,Sales
47925,Angel,Kamble,9999-01-01,Sales
47965,Kotesh,Remmers,9999-01-01,Sales
47969,Tuval,Rosis,9999-01-01,Sales
48044,Zhonghui,Luga,9999-01-01,Sales
48071,Rafail,Dulay,9999-01-01,Sales
48081,Werner,Speel,1987-04-08,Sales
48092,Shuichi,Furudate,9999-01-01,Sales
48139,Perry,Bultermann,1994-09-29,Sales
48233,Ugo,Simmel,1985-06-27,Sales
48286,Roded,Ranum,9999-01-01,Sales
48371,Valery,Krupka,9999-01-01,Sales
48403,Hongzue,Krider,9999-01-01,Sales
48412,Aimee,Melski,2000-05-31,Sales
48436,Yakkov,Lanteri,1990-11-13,Sales
48534,Mountaz,Bultermann,9999-01-01,Sales
48562,Tokuyasu,Cmelik,9999-01-01,Sales
48577,Peternela,Piazza,9999-01-01,Sales
48621,Mircea,Reghbati,1999-10-16,Sales
48630,Pramod,Yurek,1998-03-05,Sales
48641,Toney,Murtagh,1999-10-09,Sales
48651,Vitaly,McClurg,9999-01-01,Sales
48672,Mantis,Servi,9999-01-01,Sales
48682,Karoline,Sessa,9999-01-01,Sales
48683,Peer,Garnham,1998-01-29,Sales
48696,Irena,Giarratana,9999-01-01,Sales
48757,Stella,Gecseg,1987-05-23,Sales
48818,Monique,Welham,9999-01-01,Sales
48834,Felicidad,Ferriere,9999-01-01,Sales
48838,Gay,Meszaros,9999-01-01,Sales
48862,Kersti,Farrag,9999-01-01,Sales
48946,Marsja,Shobatake,1993-06-06,Sales
48970,Kazuhito,Collette,9999-01-01,Sales
48984,Ebru,Cronan,9999-01-01,Sales
49003,Odoardo,Laventhal,9999-01-01,Sales
49077,Kasturi,Siprelle,9999-01-01,Sales
49096,Christoper,Picel,2000-03-07,Sales
49115,Xinan,Engelmann,9999-01-01,Sales
49128,Sarita,Kuzuoka,9999-01-01,Sales
49194,Nigel,Plesums,9999-01-01,Sales
49202,Zhaofang,Chiola,9999-01-01,Sales
49227,Anestis,Clouatre,9999-01-01,Sales
49262,Willard,Fairtlough,9999-01-01,Sales
49294,Mads,Peltason,9999-01-01,Sales
49310,Yechiam,Assaf,9999-01-01,Sales
49315,Debaprosad,Gihr,9999-01-01,Sales
49335,Gunilla,Breugel,9999-01-01,Sales
49496,Jaewoo,Butner,9999-01-01,Sales
49515,Feipei,Schmiedel,9999-01-01,Sales
49524,Saniya,Brender,9999-01-01,Sales
49599,Pradeep,Gente,9999-01-01,Sales
49667,Sakthirel,Pashtan,9999-01-01,Sales
49682,Toshimori,Murtha,9999-01-01,Sales
49696,Sandeepan,Bondorf,9999-01-01,Sales
49795,Marsha,Vitiello,9999-01-01,Sales
49811,Toshiki,Kavanagh,9999-01-01,Sales
49861,Rosalyn,Zykh,9999-01-01,Sales
49920,Dekang,Babu,9999-01-01,Sales
49930,Girolamo,Conte,9999-01-01,Sales
50002,Dannz,Gecsel,9999-01-01,Sales
50046,Jiakeng,Lyonns,1998-07-19,Sales
50072,Vincent,Schnabel,1991-10-22,Sales
50075,Shaz,Muntz,9999-01-01,Sales
50083,Patricio,Waymire,9999-01-01,Sales
50103,Randy,Verspoor,1988-08-24,Sales
50135,Clyde,Hebert,1997-01-31,Sales
50204,Mayuko,Beutelspacher,2001-11-19,Sales
50207,Feiyu,Huxford,9999-01-01,Sales
50268,Danil,Borovoy,9999-01-01,Sales
50274,Horward,Boudaillier,9999-01-01,Sales
50285,Utz,Bernardeschi,9999-01-01,Sales
50294,Arto,Cronan,9999-01-01,Sales
50356,Guoxiang,Knightly,9999-01-01,Sales
50369,Shmuel,Gils,9999-01-01,Sales
50375,Tiina,Kampfer,2000-09-03,Sales
50478,Leni,Benzmuller,9999-01-01,Sales
50479,Mitsuyuki,Ramsey,1996-07-07,Sales
50517,Weidon,Snedden,9999-01-01,Sales
50522,Hongzhu,Babu,9999-01-01,Sales
50588,Ghassan,Swan,9999-01-01,Sales
50677,Fei,Perfilyeva,1986-04-10,Sales
50678,Udaiprakash,Chepyzhov,9999-01-01,Sales
50694,Sadun,Middleton,9999-01-01,Sales
50758,Mara,Isard,9999-01-01,Sales
50838,Adil,Skogmar,9999-01-01,Sales
50844,Kousuke,Pocchiola,1999-08-21,Sales
50893,Tayeb,Garrabrants,9999-01-01,Sales
50899,Pintsang,Gadepally,9999-01-01,Sales
50906,Djenana,Ibel,9999-01-01,Sales
50952,Abdulah,Rathonyi,2000-04-11,Sales
50983,Hironobu,Grandbois,9999-01-01,Sales
50995,Ugo,Bala,9999-01-01,Sales
51062,Werner,Narlikar,9999-01-01,Sales
51121,Debaprosad,Bierbaum,9999-01-01,Sales
51126,Gully,Zirintsis,9999-01-01,Sales
51150,Mona,Ferriere,9999-01-01,Sales
51163,Bilhanan,Strehl,1999-09-28,Sales
51165,Kazuyasu,Anily,9999-01-01,Sales
51175,Mark,Lorho,9999-01-01,Sales
51294,Tetsushi,Pell,9999-01-01,Sales
51307,Xiping,Parascandalo,9999-01-01,Sales
51313,Alois,Francisci,9999-01-01,Sales
51323,Yannis,Stanger,9999-01-01,Sales
51331,Jackson,Pusterhofer,9999-01-01,Sales
51400,KayLiang,Luca,9999-01-01,Sales
51413,Changho,Willoner,9999-01-01,Sales
51414,Mohammed,Improta,9999-01-01,Sales
51431,Debaprosad,Merro,9999-01-01,Sales
51507,Khalid,Gubsky,9999-01-01,Sales
51520,Goh,Bierman,9999-01-01,Sales
51573,Marl,Merlo,1987-01-23,Sales
51590,Ung,Sudbeck,9999-01-01,Sales
51616,Rafail,Rassart,9999-01-01,Sales
51639,Abdelaziz,Czap,9999-01-01,Sales
51640,Remco,Munro,2000-01-07,Sales
51651,Valdiodio,Kaiserswerth,9999-01-01,Sales
51690,Xiping,Norsworthy,9999-01-01,Sales
51791,Marjo,Kroft,9999-01-01,Sales
51792,Aral,Merkl,1999-05-22,Sales
51910,Rosli,Chenoweth,9999-01-01,Sales
51994,Shigehito,Pluym,9999-01-01,Sales
51995,Zhongwei,Roccetti,9999-01-01,Sales
52071,Xianlong,Milicic,1996-06-30,Sales
52113,Feixiong,Hiroyama,9999-01-01,Sales
52252,Moty,Bade,1999-01-19,Sales
52271,Nikolaus,Schaft,9999-01-01,Sales
52310,Yongmin,Flexer,9999-01-01,Sales
52342,Niranjan,Karcich,9999-01-01,Sales
52348,Junsik,Radwan,9999-01-01,Sales
52356,Kazuhira,Swist,9999-01-01,Sales
52420,Badri,Pramanik,9999-01-01,Sales
52487,Candido,Shackel,1993-03-26,Sales
52511,Zhanqiu,Luca,9999-01-01,Sales
52539,Shigeu,Huttel,9999-01-01,Sales
52593,Shridhar,Lichtman,9999-01-01,Sales
52611,Supot,Gente,1998-01-17,Sales
52644,Geoffrey,Picci,9999-01-01,Sales
52666,Duri,Holburn,2001-02-18,Sales
52752,Barna,Rajcani,1994-12-09,Sales
52773,Shounak,Rissland,1993-03-21,Sales
52812,Jaber,Fujisawa,9999-01-01,Sales
52827,Kasidit,Deverell,2001-05-21,Sales
52830,Kitty,Peron,9999-01-01,Sales
52867,Yishay,Lindenbaum,9999-01-01,Sales
52951,Hauke,Solares,9999-01-01,Sales
52962,Hein,Cappelli,9999-01-01,Sales
53012,Yongdong,Muchinsky,9999-01-01,Sales
53030,Aram,Farrag,1988-08-24,Sales
53059,Sachin,Impagliazzo,9999-01-01,Sales
53090,Kazuhisa,Furedi,9999-01-01,Sales
53092,Tetsushi,England,1993-08-25,Sales
53103,Nechama,Molenkamp,9999-01-01,Sales
53134,Shahid,Fasbender,9999-01-01,Sales
53140,Xiong,Swick,2001-02-17,Sales
53204,Nirmal,Bernatsky,9999-01-01,Sales
53243,Maren,Schach,9999-01-01,Sales
53257,Rosalie,Baalen,1992-04-18,Sales
53412,Dipayan,Rassart,9999-01-01,Sales
53418,Hiroyasu,Alencar,9999-01-01,Sales
53426,Masadi,Azadmanesh,2000-07-27,Sales
53459,Salvador,Berstel,9999-01-01,Sales
53464,Odoardo,Andreotta,9999-01-01,Sales
53579,Tuval,Gladwell,1988-05-23,Sales
